event_id,account_id,user_id,event_name,entity_type,entity_id,event_at_utc,ingested_at_utc
evt_0012048,acc_0033,usr_00394,login_succeeded,account,acc_0033,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0012049,acc_0033,usr_00389,project_created,project,prj_00198,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012050,acc_0033,usr_00396,task_status_changed,task,tsk_003452,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012051,acc_0033,usr_00390,project_created,project,prj_00198,2026-01-27 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012052,acc_0033,usr_00389,login_succeeded,account,acc_0033,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012053,acc_0033,usr_00395,task_completed,task,tsk_003453,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0012054,acc_0033,usr_00397,task_completed,task,tsk_003453,2026-01-27 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012055,acc_0033,usr_00390,blocker_added,task,tsk_003454,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012056,acc_0033,usr_00397,project_created,project,prj_00198,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012057,acc_0033,usr_00396,dashboard_viewed,account,acc_0033,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012058,acc_0033,usr_00393,task_completed,task,tsk_003455,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012059,acc_0033,usr_00395,handoff_completed,task,tsk_003455,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012060,acc_0033,usr_00394,handoff_completed,task,tsk_003455,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012061,acc_0033,usr_00390,task_completed,task,tsk_003455,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012062,acc_0033,usr_00389,task_completed,task,tsk_003455,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012063,acc_0033,usr_00397,project_created,project,prj_00198,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012064,acc_0033,usr_00391,project_created,project,prj_00198,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012065,acc_0033,usr_00393,project_created,project,prj_00198,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012066,acc_0033,usr_00392,dashboard_viewed,account,acc_0033,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012067,acc_0033,usr_00393,login_succeeded,account,acc_0033,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012068,acc_0033,usr_00393,project_created,project,prj_00198,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012069,acc_0033,usr_00389,project_created,project,prj_00198,2026-01-25 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012070,acc_0033,usr_00397,dashboard_viewed,account,acc_0033,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0012071,acc_0033,usr_00390,dashboard_viewed,account,acc_0033,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0012072,acc_0033,usr_00397,login_succeeded,account,acc_0033,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012073,acc_0033,usr_00395,project_created,project,prj_00198,2026-01-28 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012074,acc_0033,usr_00390,dashboard_viewed,account,acc_0033,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0012075,acc_0033,usr_00397,task_completed,task,tsk_003460,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0012076,acc_0033,usr_00395,project_created,project,prj_00198,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0012077,acc_0033,usr_00396,task_completed,task,tsk_003460,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0012078,acc_0033,usr_00392,login_succeeded,account,acc_0033,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012079,acc_0033,usr_00394,task_created,task,tsk_003461,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012080,acc_0033,usr_00389,login_succeeded,account,acc_0033,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012081,acc_0033,usr_00394,project_created,project,prj_00198,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012082,acc_0033,usr_00392,work_note_added,task,tsk_003462,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012083,acc_0033,usr_00393,project_created,project,prj_00198,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012084,acc_0033,usr_00396,task_completed,task,tsk_003463,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012085,acc_0033,usr_00389,handoff_completed,task,tsk_003463,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012086,acc_0033,usr_00390,handoff_completed,task,tsk_003463,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012087,acc_0033,usr_00391,project_created,project,prj_00198,2026-01-26 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012088,acc_0033,usr_00390,project_created,project,prj_00198,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012089,acc_0033,usr_00389,work_note_added,task,tsk_003464,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012090,acc_0033,usr_00397,login_succeeded,account,acc_0033,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0012091,acc_0033,usr_00391,login_succeeded,account,acc_0033,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012092,acc_0033,usr_00395,project_created,project,prj_00198,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012093,acc_0033,usr_00390,work_note_added,task,tsk_003465,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012094,acc_0033,usr_00394,project_created,project,prj_00198,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012095,acc_0033,usr_00391,task_assigned,task,tsk_003465,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0012096,acc_0033,usr_00389,project_created,project,prj_00198,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012097,acc_0033,usr_00389,task_completed,task,tsk_003466,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0012098,acc_0033,usr_00395,project_created,project,prj_00198,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0012099,acc_0033,usr_00397,work_note_added,task,tsk_003467,2026-01-27 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012100,acc_0033,usr_00397,login_succeeded,account,acc_0033,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012101,acc_0033,usr_00397,login_succeeded,account,acc_0033,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012102,acc_0033,usr_00389,project_created,project,prj_00198,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0012103,acc_0033,usr_00389,task_created,task,tsk_003468,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012104,acc_0033,usr_00394,work_note_added,task,tsk_003469,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012105,acc_0033,usr_00392,dashboard_viewed,account,acc_0033,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012106,acc_0033,usr_00390,dashboard_viewed,account,acc_0033,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012107,acc_0033,usr_00391,dashboard_viewed,account,acc_0033,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012108,acc_0033,usr_00394,task_created,task,tsk_003469,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012109,acc_0033,usr_00389,task_completed,task,tsk_003470,2026-01-24 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012110,acc_0033,usr_00390,login_succeeded,account,acc_0033,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012111,acc_0034,usr_00411,dashboard_viewed,account,acc_0034,2025-10-28 00:00:00+00:00,2025-10-28 00:00:00+00:00
evt_0012112,acc_0034,usr_00406,login_succeeded,account,acc_0034,2025-10-24 00:00:00+00:00,2025-10-24 00:00:00+00:00
evt_0012113,acc_0034,usr_00403,task_completed,task,tsk_003472,2026-01-08 00:00:00+00:00,2026-01-08 00:00:00+00:00
evt_0012114,acc_0034,usr_00405,task_completed,task,tsk_003472,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00
evt_0012115,acc_0034,usr_00398,project_created,project,prj_00199,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00
evt_0012116,acc_0034,usr_00403,dashboard_viewed,account,acc_0034,2025-12-13 00:00:00+00:00,2025-12-15 00:00:00+00:00
evt_0012117,acc_0034,usr_00410,dashboard_viewed,account,acc_0034,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00
evt_0012118,acc_0034,usr_00407,project_created,project,prj_00199,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0012119,acc_0034,usr_00403,project_created,project,prj_00199,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00
evt_0012120,acc_0034,usr_00401,project_created,project,prj_00199,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0012121,acc_0034,usr_00410,login_succeeded,account,acc_0034,2025-10-18 00:00:00+00:00,2025-10-18 00:00:00+00:00
evt_0012122,acc_0034,usr_00404,project_created,project,prj_00199,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012123,acc_0034,usr_00398,project_created,project,prj_00199,2026-01-27 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012124,acc_0034,usr_00407,login_succeeded,account,acc_0034,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012125,acc_0034,usr_00402,task_completed,task,tsk_003475,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012126,acc_0034,usr_00403,project_created,project,prj_00199,2025-11-15 00:00:00+00:00,2025-11-15 00:00:00+00:00
evt_0012127,acc_0034,usr_00407,task_created,task,tsk_003476,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0012128,acc_0034,usr_00400,project_created,project,prj_00199,2025-12-22 00:00:00+00:00,2025-12-26 00:00:00+00:00
evt_0012129,acc_0034,usr_00402,task_created,task,tsk_003476,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00
evt_0012130,acc_0034,usr_00411,work_note_added,task,tsk_003476,2025-12-03 00:00:00+00:00,2025-12-06 00:00:00+00:00
evt_0012131,acc_0034,usr_00411,dashboard_viewed,account,acc_0034,2026-01-24 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012132,acc_0034,usr_00413,login_succeeded,account,acc_0034,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012133,acc_0034,usr_00402,task_assigned,task,tsk_003477,2025-11-29 00:00:00+00:00,2025-12-01 00:00:00+00:00
evt_0012134,acc_0034,usr_00412,task_assigned,task,tsk_003478,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012135,acc_0034,usr_00410,project_created,project,prj_00199,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012136,acc_0034,usr_00410,project_created,project,prj_00199,2026-01-03 00:00:00+00:00,2026-01-03 00:00:00+00:00
evt_0012137,acc_0034,usr_00407,project_created,project,prj_00199,2025-12-16 00:00:00+00:00,2025-12-16 00:00:00+00:00
evt_0012138,acc_0034,usr_00399,login_succeeded,account,acc_0034,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012139,acc_0034,usr_00399,project_created,project,prj_00199,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012140,acc_0034,usr_00407,login_succeeded,account,acc_0034,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012141,acc_0034,usr_00400,login_succeeded,account,acc_0034,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012142,acc_0034,usr_00411,task_assigned,task,tsk_003480,2026-01-26 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012143,acc_0034,usr_00406,login_succeeded,account,acc_0034,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00
evt_0012144,acc_0034,usr_00404,project_created,project,prj_00199,2025-12-06 00:00:00+00:00,2025-12-06 00:00:00+00:00
evt_0012145,acc_0034,usr_00412,project_created,project,prj_00199,2026-01-04 00:00:00+00:00,2026-01-04 00:00:00+00:00
evt_0012146,acc_0034,usr_00400,project_created,project,prj_00199,2025-12-17 00:00:00+00:00,2025-12-19 00:00:00+00:00
evt_0012147,acc_0034,usr_00406,dashboard_viewed,account,acc_0034,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0012148,acc_0034,usr_00411,dashboard_viewed,account,acc_0034,2025-12-14 00:00:00+00:00,2025-12-14 00:00:00+00:00
evt_0012149,acc_0034,usr_00403,login_succeeded,account,acc_0034,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0012150,acc_0034,usr_00412,task_assigned,task,tsk_003483,2025-12-24 00:00:00+00:00,2025-12-24 00:00:00+00:00
evt_0012151,acc_0034,usr_00410,dashboard_viewed,account,acc_0034,2025-12-24 00:00:00+00:00,2025-12-24 00:00:00+00:00
evt_0012152,acc_0034,usr_00412,project_created,project,prj_00200,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00
evt_0012153,acc_0034,usr_00402,dashboard_viewed,account,acc_0034,2025-12-28 00:00:00+00:00,2025-12-28 00:00:00+00:00
evt_0012154,acc_0034,usr_00412,login_succeeded,account,acc_0034,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012155,acc_0034,usr_00405,work_note_added,task,tsk_003485,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012156,acc_0034,usr_00405,handoff_completed,task,tsk_003486,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00
evt_0012157,acc_0034,usr_00405,project_created,project,prj_00200,2026-01-01 00:00:00+00:00,2026-01-05 00:00:00+00:00
evt_0012158,acc_0034,usr_00407,login_succeeded,account,acc_0034,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00
evt_0012159,acc_0034,usr_00406,project_created,project,prj_00200,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0012160,acc_0034,usr_00399,login_succeeded,account,acc_0034,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0012161,acc_0034,usr_00402,project_created,project,prj_00200,2025-12-27 00:00:00+00:00,2025-12-27 00:00:00+00:00
evt_0012162,acc_0034,usr_00409,project_created,project,prj_00200,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00
evt_0012163,acc_0034,usr_00412,login_succeeded,account,acc_0034,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012164,acc_0034,usr_00406,login_succeeded,account,acc_0034,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00
evt_0012165,acc_0034,usr_00400,handoff_completed,task,tsk_003488,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00
evt_0012166,acc_0034,usr_00402,project_created,project,prj_00200,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0012167,acc_0034,usr_00409,project_created,project,prj_00200,2026-01-20 00:00:00+00:00,2026-01-22 00:00:00+00:00
evt_0012168,acc_0034,usr_00407,dashboard_viewed,account,acc_0034,2026-01-23 00:00:00+00:00,2026-01-24 00:00:00+00:00
evt_0012169,acc_0034,usr_00411,project_created,project,prj_00200,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0012170,acc_0034,usr_00405,task_status_changed,task,tsk_003490,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00
evt_0012171,acc_0034,usr_00399,project_created,project,prj_00200,2026-01-12 00:00:00+00:00,2026-01-14 00:00:00+00:00
evt_0012172,acc_0034,usr_00413,project_created,project,prj_00200,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00
evt_0012173,acc_0034,usr_00412,task_status_changed,task,tsk_003491,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012174,acc_0034,usr_00412,project_created,project,prj_00200,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012175,acc_0034,usr_00409,login_succeeded,account,acc_0034,2026-01-02 00:00:00+00:00,2026-01-02 00:00:00+00:00
evt_0012176,acc_0034,usr_00407,login_succeeded,account,acc_0034,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00
evt_0012177,acc_0034,usr_00398,project_created,project,prj_00200,2025-12-17 00:00:00+00:00,2025-12-17 00:00:00+00:00
evt_0012178,acc_0034,usr_00408,login_succeeded,account,acc_0034,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00
evt_0012179,acc_0034,usr_00399,login_succeeded,account,acc_0034,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00
evt_0012180,acc_0034,usr_00406,project_created,project,prj_00200,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00
evt_0012181,acc_0034,usr_00402,work_note_added,task,tsk_003493,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00
evt_0012182,acc_0034,usr_00403,task_completed,task,tsk_003494,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0012183,acc_0034,usr_00405,project_created,project,prj_00200,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012184,acc_0034,usr_00412,project_created,project,prj_00200,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00
evt_0012185,acc_0034,usr_00405,work_note_added,task,tsk_003495,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012186,acc_0034,usr_00413,work_note_added,task,tsk_003495,2026-01-09 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0012187,acc_0034,usr_00409,dashboard_viewed,account,acc_0034,2025-12-09 00:00:00+00:00,2025-12-09 00:00:00+00:00
evt_0012188,acc_0034,usr_00411,dashboard_viewed,account,acc_0034,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012189,acc_0034,usr_00404,project_created,project,prj_00201,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012190,acc_0034,usr_00400,dashboard_viewed,account,acc_0034,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012191,acc_0034,usr_00404,task_status_changed,task,tsk_003496,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012192,acc_0034,usr_00398,dashboard_viewed,account,acc_0034,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012193,acc_0034,usr_00408,task_status_changed,task,tsk_003497,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012194,acc_0034,usr_00402,work_note_added,task,tsk_003497,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00
evt_0012195,acc_0034,usr_00400,work_note_added,task,tsk_003498,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012196,acc_0034,usr_00398,project_created,project,prj_00201,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0012197,acc_0034,usr_00400,work_note_added,task,tsk_003498,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012198,acc_0034,usr_00410,project_created,project,prj_00201,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0012199,acc_0034,usr_00402,dashboard_viewed,account,acc_0034,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00
evt_0012200,acc_0034,usr_00399,project_created,project,prj_00201,2026-01-12 00:00:00+00:00,2026-01-15 00:00:00+00:00
evt_0012201,acc_0034,usr_00410,project_created,project,prj_00201,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00
evt_0012202,acc_0034,usr_00402,project_created,project,prj_00201,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00
evt_0012203,acc_0034,usr_00406,project_created,project,prj_00201,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0012204,acc_0034,usr_00405,task_status_changed,task,tsk_003500,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00
evt_0012205,acc_0034,usr_00410,task_created,task,tsk_003501,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00
evt_0012206,acc_0034,usr_00408,work_note_added,task,tsk_003501,2025-12-01 00:00:00+00:00,2025-12-02 00:00:00+00:00
evt_0012207,acc_0034,usr_00401,project_created,project,prj_00201,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00
evt_0012208,acc_0034,usr_00401,project_created,project,prj_00201,2025-11-17 00:00:00+00:00,2025-11-17 00:00:00+00:00
evt_0012209,acc_0034,usr_00403,project_created,project,prj_00201,2025-12-16 00:00:00+00:00,2025-12-16 00:00:00+00:00
evt_0012210,acc_0034,usr_00399,login_succeeded,account,acc_0034,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00
evt_0012211,acc_0034,usr_00408,project_created,project,prj_00201,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00
evt_0012212,acc_0034,usr_00409,work_note_added,task,tsk_003502,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012213,acc_0034,usr_00412,login_succeeded,account,acc_0034,2026-01-13 00:00:00+00:00,2026-01-15 00:00:00+00:00
evt_0012214,acc_0034,usr_00411,project_created,project,prj_00201,2026-01-08 00:00:00+00:00,2026-01-08 00:00:00+00:00
evt_0012215,acc_0034,usr_00404,task_status_changed,task,tsk_003503,2026-01-08 00:00:00+00:00,2026-01-08 00:00:00+00:00
evt_0012216,acc_0034,usr_00404,login_succeeded,account,acc_0034,2026-01-10 00:00:00+00:00,2026-01-11 00:00:00+00:00
evt_0012217,acc_0034,usr_00404,task_status_changed,task,tsk_003503,2025-12-28 00:00:00+00:00,2025-12-28 00:00:00+00:00
evt_0012218,acc_0034,usr_00407,login_succeeded,account,acc_0034,2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00
evt_0012219,acc_0034,usr_00409,project_created,project,prj_00201,2025-11-19 00:00:00+00:00,2025-11-22 00:00:00+00:00
evt_0012220,acc_0034,usr_00405,login_succeeded,account,acc_0034,2025-11-26 00:00:00+00:00,2025-11-26 00:00:00+00:00
evt_0012221,acc_0034,usr_00410,task_status_changed,task,tsk_003505,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
evt_0012222,acc_0034,usr_00408,project_created,project,prj_00201,2025-12-24 00:00:00+00:00,2025-12-24 00:00:00+00:00
evt_0012223,acc_0034,usr_00407,login_succeeded,account,acc_0034,2025-12-23 00:00:00+00:00,2025-12-24 00:00:00+00:00
evt_0012224,acc_0034,usr_00399,login_succeeded,account,acc_0034,2026-01-10 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0012225,acc_0034,usr_00399,dashboard_viewed,account,acc_0034,2026-01-02 00:00:00+00:00,2026-01-02 00:00:00+00:00
evt_0012226,acc_0034,usr_00400,handoff_completed,task,tsk_003506,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00
evt_0012227,acc_0034,usr_00407,login_succeeded,account,acc_0034,2026-01-27 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012228,acc_0034,usr_00400,task_status_changed,task,tsk_003507,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00
evt_0012229,acc_0034,usr_00400,task_status_changed,task,tsk_003507,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0012230,acc_0034,usr_00401,task_assigned,task,tsk_003507,2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00
evt_0012231,acc_0034,usr_00406,project_created,project,prj_00201,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012232,acc_0034,usr_00411,project_created,project,prj_00201,2025-12-21 00:00:00+00:00,2025-12-21 00:00:00+00:00
evt_0012233,acc_0034,usr_00413,project_created,project,prj_00201,2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00
evt_0012234,acc_0034,usr_00402,project_created,project,prj_00201,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012235,acc_0034,usr_00410,project_created,project,prj_00202,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012236,acc_0034,usr_00400,project_created,project,prj_00202,2025-11-20 00:00:00+00:00,2025-11-20 00:00:00+00:00
evt_0012237,acc_0034,usr_00408,login_succeeded,account,acc_0034,2025-11-24 00:00:00+00:00,2025-11-24 00:00:00+00:00
evt_0012238,acc_0034,usr_00413,login_succeeded,account,acc_0034,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00
evt_0012239,acc_0034,usr_00410,project_created,project,prj_00202,2025-11-11 00:00:00+00:00,2025-11-11 00:00:00+00:00
evt_0012240,acc_0034,usr_00412,project_created,project,prj_00202,2025-12-05 00:00:00+00:00,2025-12-05 00:00:00+00:00
evt_0012241,acc_0034,usr_00405,project_created,project,prj_00202,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00
evt_0012242,acc_0034,usr_00404,project_created,project,prj_00202,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00
evt_0012243,acc_0034,usr_00399,project_created,project,prj_00202,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00
evt_0012244,acc_0034,usr_00399,dashboard_viewed,account,acc_0034,2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00
evt_0012245,acc_0034,usr_00399,handoff_completed,task,tsk_003512,2026-01-04 00:00:00+00:00,2026-01-04 00:00:00+00:00
evt_0012246,acc_0034,usr_00408,login_succeeded,account,acc_0034,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00
evt_0012247,acc_0034,usr_00407,task_completed,task,tsk_003512,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012248,acc_0034,usr_00399,handoff_completed,task,tsk_003512,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00
evt_0012249,acc_0034,usr_00408,task_completed,task,tsk_003512,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00
evt_0012250,acc_0034,usr_00400,task_assigned,task,tsk_003513,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00
evt_0012251,acc_0034,usr_00401,task_assigned,task,tsk_003513,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00
evt_0012252,acc_0034,usr_00400,login_succeeded,account,acc_0034,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00
evt_0012253,acc_0034,usr_00410,project_created,project,prj_00202,2025-11-19 00:00:00+00:00,2025-11-22 00:00:00+00:00
evt_0012254,acc_0034,usr_00400,project_created,project,prj_00202,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00
evt_0012255,acc_0034,usr_00398,work_note_added,task,tsk_003515,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00
